brand,model,year,mileage_km,price_rub,city,fuel_type,transmission,body_type,color,engine_volume_l,owners_count
Hyundai,Solaris,2016,129257,320000,Челябинск,Электро,Вариатор,Универсал,Черный,2.9,3
Mercedes-Benz,GLE,2014,190138,320000,Санкт-Петербург,Дизель,Вариатор,Кроссовер,Черный,1.5,2
Lada,Largus,2017,118316,320000,Красноярск,Электро,Вариатор,Внедорожник,Серебристый,3.4,1
Toyota,Highlander,2016,174127,320000,Санкт-Петербург,Бензин,Механика,Внедорожник,Красный,1.7,1
Lada,Kalina,2016,183733,320000,Пермь,Бензин,Вариатор,Внедорожник,Черный,1.4,1
Volkswagen,Passat,2014,249220,320000,Омск,Гибрид,Механика,Хэтчбек,Серый,1.7,2
Hyundai,Solaris,2016,181468,320000,Казань,Бензин,Автомат,Хэтчбек,Черный,2.2,1
Lada,Largus,2021,74531,320000,Нижний Новгород,Дизель,Вариатор,Хэтчбек,Зеленый,2.7,3
Kia,Sorento,2015,197908,320000,Ростов-на-Дону,Гибрид,Вариатор,Кроссовер,Синий,3.3,3
Hyundai,Solaris,2015,218242,310000,Новосибирск,Бензин,Автомат,Хэтчбек,Серый,3.1,1
Audi,Q7,2016,163013,310000,Ростов-на-Дону,Гибрид,Вариатор,Хэтчбек,Красный,3.4,1
Nissan,Almera,2019,147152,310000,Волгоград,Дизель,Робот,Седан,Синий,2.2,2
Audi,A4,2016,70879,310000,Новосибирск,Гибрид,Механика,Седан,Серый,3.3,3
Kia,Cerato,2015,177825,310000,Санкт-Петербург,Электро,Робот,Кроссовер,Белый,2.2,4
Hyundai,Elantra,2017,58656,310000,Пермь,Гибрид,Механика,Седан,Красный,2.6,4
Kia,Rio,2018,150680,310000,Новосибирск,Бензин,Механика,Хэтчбек,Синий,1.5,4
Audi,A6,2015,185328,310000,Омск,Дизель,Вариатор,Внедорожник,Серебристый,2.3,4
Nissan,Murano,2018,76476,310000,Волгоград,Электро,Робот,Универсал,Красный,1.9,1
Nissan,Almera,2014,172985,310000,Челябинск,Дизель,Автомат,Кроссовер,Черный,1.8,1
BMW,X3,2015,187419,310000,Красноярск,Электро,Вариатор,Универсал,Серый,2.3,4
Mercedes-Benz,E-Class,2014,229165,310000,Москва,Бензин,Автомат,Внедорожник,Серебристый,2.5,4
Toyota,Highlander,2015,165883,310000,Екатеринбург,Гибрид,Робот,Универсал,Серый,3.4,3
Mazda,CX-9,2016,211697,310000,Санкт-Петербург,Бензин,Вариатор,Внедорожник,Серебристый,2.0,2
Lada,Vesta,2016,167314,310000,Новосибирск,Электро,Автомат,Седан,Белый,1.4,2
Volkswagen,Passat,2014,251182,310000,Екатеринбург,Бензин,Робот,Универсал,Зеленый,1.6,1
Lada,Largus,2015,129069,310000,Нижний Новгород,Дизель,Автомат,Хэтчбек,Черный,2.4,2
Hyundai,Solaris,2019,149298,310000,Казань,Электро,Механика,Универсал,Черный,1.9,2
Nissan,Qashqai,2016,169263,310000,Уфа,Дизель,Автомат,Универсал,Серебристый,2.7,4
Audi,A3,2014,226303,310000,Екатеринбург,Дизель,Автомат,Седан,Серый,1.4,4
Toyota,Land Cruiser,2015,188928,310000,Москва,Бензин,Вариатор,Седан,Серый,2.1,2
Mazda,CX-3,2015,77961,310000,Самара,Гибрид,Механика,Кроссовер,Серебристый,3.4,1
Kia,Sportage,2019,109473,310000,Самара,Бензин,Автомат,Хэтчбек,Черный,3.3,4
Nissan,Murano,2017,136567,310000,Омск,Гибрид,Вариатор,Внедорожник,Серый,3.4,4
Nissan,Murano,2018,149986,310000,Красноярск,Гибрид,Механика,Седан,Черный,1.5,2
Kia,Sportage,2019,68852,310000,Санкт-Петербург,Бензин,Робот,Хэтчбек,Зеленый,1.9,4
Lada,Kalina,2017,177192,310000,Самара,Электро,Робот,Седан,Синий,2.2,2
Hyundai,Santa Fe,2015,215217,310000,Казань,Дизель,Механика,Хэтчбек,Серый,2.6,2
Toyota,Land Cruiser,2017,216352,310000,Новосибирск,Дизель,Механика,Кроссовер,Черный,2.6,1
Kia,Cerato,2017,180110,310000,Челябинск,Электро,Механика,Внедорожник,Черный,3.3,2
Lada,Kalina,2018,139752,310000,Самара,Дизель,Робот,Внедорожник,Белый,1.9,2
Hyundai,Creta,2019,172454,310000,Красноярск,Электро,Робот,Кроссовер,Серебристый,1.2,1
Kia,Sportage,2015,214880,300000,Волгоград,Гибрид,Вариатор,Универсал,Белый,3.4,1
Volkswagen,Tiguan,2014,204269,300000,Екатеринбург,Гибрид,Вариатор,Седан,Красный,1.6,3
Nissan,Qashqai,2015,112770,300000,Самара,Электро,Автомат,Кроссовер,Красный,2.8,1
Volkswagen,Jetta,2014,174001,300000,Воронеж,Электро,Вариатор,Кроссовер,Черный,1.9,3
Hyundai,Santa Fe,2016,184201,300000,Екатеринбург,Бензин,Вариатор,Хэтчбек,Серый,2.1,2
Mazda,CX-3,2015,199238,300000,Новосибирск,Бензин,Механика,Универсал,Серебристый,3.5,4
Toyota,Camry,2016,166484,300000,Омск,Электро,Автомат,Универсал,Синий,1.3,1
Toyota,Corolla,2016,152045,300000,Уфа,Бензин,Автомат,Универсал,Серый,1.6,2
Nissan,X-Trail,2015,127394,300000,Уфа,Электро,Автомат,Внедорожник,Черный,2.9,4
Mazda,CX-5,2014,191205,300000,Волгоград,Дизель,Робот,Седан,Серый,2.1,3
Volkswagen,Polo,2017,132817,300000,Красноярск,Гибрид,Механика,Хэтчбек,Серебристый,1.7,1
Hyundai,Tucson,2017,82139,300000,Красноярск,Гибрид,Вариатор,Внедорожник,Серебристый,2.4,4
Toyota,RAV4,2014,230526,300000,Пермь,Электро,Автомат,Кроссовер,Серебристый,1.4,2
Toyota,Land Cruiser,2015,210313,300000,Ростов-на-Дону,Гибрид,Вариатор,Универсал,Красный,2.6,1
Mercedes-Benz,E-Class,2014,222390,300000,Нижний Новгород,Бензин,Вариатор,Седан,Белый,2.1,3
Audi,A4,2014,168210,300000,Красноярск,Дизель,Вариатор,Седан,Серый,3.1,2
Toyota,Land Cruiser,2017,173518,300000,Волгоград,Электро,Вариатор,Внедорожник,Серый,2.5,1
Mazda,6,2016,175268,300000,Санкт-Петербург,Гибрид,Автомат,Хэтчбек,Синий,2.0,3
Lada,Largus,2020,79437,300000,Красноярск,Электро,Механика,Внедорожник,Красный,2.6,1
Volkswagen,Golf,2014,251661,300000,Воронеж,Дизель,Механика,Седан,Серый,3.0,1
Toyota,Camry,2017,96389,300000,Челябинск,Гибрид,Механика,Внедорожник,Белый,1.7,1
Toyota,Highlander,2014,242379,300000,Пермь,Бензин,Робот,Седан,Белый,3.0,2
Toyota,RAV4,2015,106661,300000,Омск,Гибрид,Вариатор,Хэтчбек,Черный,3.4,4
Mercedes-Benz,GLC,2015,125709,300000,Воронеж,Гибрид,Механика,Седан,Серебристый,1.4,3
Mercedes-Benz,S-Class,2014,134081,300000,Москва,Дизель,Автомат,Внедорожник,Синий,2.9,4
Hyundai,Solaris,2017,53597,300000,Екатеринбург,Электро,Механика,Кроссовер,Серебристый,1.3,4
Lada,4x4,2023,68603,300000,Екатеринбург,Гибрид,Робот,Кроссовер,Серый,1.6,4
Lada,Largus,2021,38536,300000,Красноярск,Дизель,Механика,Хэтчбек,Серый,2.5,3
Lada,Largus,2018,63373,290000,Санкт-Петербург,Гибрид,Робот,Хэтчбек,Серый,2.2,1
Kia,Cerato,2019,66757,290000,Воронеж,Гибрид,Робот,Универсал,Черный,1.4,3
Volkswagen,Polo,2017,151299,290000,Уфа,Электро,Автомат,Седан,Синий,3.3,1
Hyundai,Tucson,2014,203297,290000,Воронеж,Бензин,Автомат,Внедорожник,Серый,2.1,4
Toyota,Corolla,2017,84734,290000,Нижний Новгород,Дизель,Вариатор,Хэтчбек,Красный,2.3,1
Lada,Vesta,2015,162311,290000,Пермь,Гибрид,Механика,Кроссовер,Белый,1.6,2
BMW,X3,2015,142773,290000,Санкт-Петербург,Электро,Робот,Кроссовер,Серебристый,2.6,1
BMW,7 Series,2014,265246,290000,Волгоград,Гибрид,Робот,Универсал,Черный,2.6,2
Volkswagen,Tiguan,2017,178545,290000,Омск,Гибрид,Автомат,Седан,Серый,3.0,2
Volkswagen,Polo,2018,109202,290000,Казань,Электро,Робот,Внедорожник,Зеленый,1.8,1
Toyota,Camry,2017,75414,290000,Казань,Гибрид,Робот,Кроссовер,Белый,1.3,3
Lada,4x4,2021,106151,290000,Казань,Бензин,Вариатор,Хэтчбек,Синий,1.9,1
Audi,A4,2016,183121,290000,Нижний Новгород,Гибрид,Вариатор,Внедорожник,Белый,1.6,3
Kia,Cerato,2018,137827,290000,Ростов-на-Дону,Электро,Робот,Седан,Белый,1.8,3
Lada,Granta,2017,182978,290000,Казань,Электро,Механика,Универсал,Серый,1.2,1
Kia,Sportage,2015,158694,290000,Ростов-на-Дону,Гибрид,Механика,Кроссовер,Синий,2.6,3
Lada,Vesta,2019,128507,290000,Воронеж,Дизель,Автомат,Кроссовер,Черный,2.8,1
Kia,Rio,2016,223672,290000,Челябинск,Бензин,Механика,Внедорожник,Зеленый,2.6,3
Hyundai,Tucson,2015,123536,290000,Новосибирск,Электро,Механика,Универсал,Черный,1.5,1
Volkswagen,Jetta,2016,178737,290000,Красноярск,Электро,Вариатор,Внедорожник,Синий,1.5,3
Mazda,CX-3,2017,109177,290000,Пермь,Гибрид,Автомат,Универсал,Черный,3.0,3
Toyota,RAV4,2017,205165,290000,Воронеж,Электро,Вариатор,Седан,Черный,1.7,1
Lada,Granta,2022,57030,290000,Самара,Гибрид,Робот,Кроссовер,Белый,2.9,1
Hyundai,Creta,2018,128171,290000,Волгоград,Гибрид,Робот,Кроссовер,Синий,2.1,4
Mercedes-Benz,C-Class,2015,124802,290000,Ростов-на-Дону,Электро,Механика,Хэтчбек,Зеленый,2.2,4
Hyundai,Solaris,2014,238322,290000,Воронеж,Электро,Автомат,Седан,Черный,1.4,4
Volkswagen,Passat,2016,134801,290000,Челябинск,Дизель,Робот,Седан,Серебристый,2.7,4
BMW,X3,2016,170250,290000,Новосибирск,Гибрид,Автомат,Универсал,Белый,3.4,1
Volkswagen,Golf,2014,276959,290000,Уфа,Гибрид,Автомат,Внедорожник,Красный,2.8,2
Volkswagen,Golf,2018,133547,290000,Омск,Электро,Механика,Хэтчбек,Серый,2.2,3
Nissan,Juke,2016,168665,290000,Нижний Новгород,Бензин,Робот,Хэтчбек,Синий,2.3,4
Mazda,6,2018,99200,290000,Казань,Бензин,Автомат,Кроссовер,Серебристый,2.1,1
Toyota,Corolla,2014,218958,290000,Новосибирск,Гибрид,Автомат,Кроссовер,Красный,3.4,2
BMW,5 Series,2015,173707,280000,Омск,Бензин,Робот,Универсал,Белый,2.3,3
Mercedes-Benz,C-Class,2014,197700,280000,Уфа,Электро,Вариатор,Кроссовер,Серебристый,3.4,3
Nissan,Qashqai,2017,169524,280000,Нижний Новгород,Гибрид,Робот,Универсал,Белый,2.1,3
Toyota,Camry,2014,244077,280000,Казань,Дизель,Механика,Седан,Зеленый,2.1,2
Nissan,Almera,2016,156345,280000,Самара,Бензин,Механика,Внедорожник,Белый,2.9,3
BMW,3 Series,2014,217096,280000,Санкт-Петербург,Электро,Вариатор,Хэтчбек,Синий,3.5,3
BMW,X5,2015,145451,280000,Москва,Бензин,Робот,Кроссовер,Белый,2.0,1
Audi,A4,2016,132089,280000,Москва,Гибрид,Автомат,Универсал,Красный,3.4,3
Volkswagen,Tiguan,2017,101600,280000,Красноярск,Электро,Робот,Хэтчбек,Черный,2.7,1
Nissan,Murano,2017,142736,280000,Самара,Дизель,Робот,Универсал,Зеленый,1.5,1
Kia,Optima,2018,89799,280000,Москва,Электро,Автомат,Седан,Белый,2.6,1
Audi,A6,2014,259047,280000,Воронеж,Дизель,Вариатор,Кроссовер,Зеленый,3.0,2
BMW,5 Series,2016,230534,280000,Москва,Дизель,Механика,Кроссовер,Черный,2.0,4
Hyundai,Tucson,2014,129454,280000,Екатеринбург,Гибрид,Механика,Кроссовер,Зеленый,2.8,2
Mercedes-Benz,GLE,2015,198352,280000,Нижний Новгород,Электро,Механика,Внедорожник,Красный,3.3,4
